,dataset_name,model_name,mean_test_accuracy,exp_params,tot_experiment,x_type,edge_type
1876,Cora,GNN,0.126,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1877,Cora,GNN,0.122,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1878,Cora,GNN,0.122,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1879,Cora,GNN,0.094,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1880,Cora,GNN,0.096,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1881,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1882,Cora,GNN,0.104,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1883,Cora,GNN,0.158,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1884,Cora,GNN,0.366,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1885,Cora,GNN,0.38,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1886,Cora,GNN,0.412,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1887,Cora,GNN,0.178,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1888,Cora,GNN,0.114,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1889,Cora,GNN,0.094,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1890,Cora,GNN,0.092,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1891,Cora,GNN,0.114,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1892,Cora,GNN,0.092,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1893,Cora,GNN,0.204,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1894,Cora,GNN,0.11,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1895,Cora,GNN,0.094,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1896,Cora,GNN,0.438,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1897,Cora,GNN,0.536,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1898,Cora,GNN,0.42,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1899,Cora,GNN,0.386,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1900,Cora,GNN,0.094,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1901,Cora,GNN,0.1,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1902,Cora,GNN,0.128,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1903,Cora,GNN,0.098,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1904,Cora,GNN,0.16,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1905,Cora,GNN,0.098,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1906,Cora,GNN,0.148,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1907,Cora,GNN,0.086,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1908,Cora,GNN,0.368,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1909,Cora,GNN,0.506,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1910,Cora,GNN,0.476,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1911,Cora,GNN,0.478,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1912,Cora,GNN,0.128,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1913,Cora,GNN,0.11,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1914,Cora,GNN,0.086,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1915,Cora,GNN,0.104,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1916,Cora,GNN,0.166,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1917,Cora,GNN,0.116,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1918,Cora,GNN,0.15,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1919,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1920,Cora,GNN,0.47,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1921,Cora,GNN,0.444,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1922,Cora,GNN,0.602,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1923,Cora,GNN,0.39,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1924,Cora,GNN,0.108,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1925,Cora,GNN,0.088,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1926,Cora,GNN,0.136,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1927,Cora,GNN,0.09,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1928,Cora,GNN,0.184,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1929,Cora,GNN,0.136,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1930,Cora,GNN,0.11,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1931,Cora,GNN,0.12,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1932,Cora,GNN,0.746,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1933,Cora,GNN,0.584,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1934,Cora,GNN,0.744,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1935,Cora,GNN,0.502,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'add', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1936,Cora,GNN,0.274,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1937,Cora,GNN,0.106,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1938,Cora,GNN,0.118,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1939,Cora,GNN,0.118,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'mean', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1940,Cora,GNN,0.124,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1941,Cora,GNN,0.09,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1942,Cora,GNN,0.132,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1943,Cora,GNN,0.124,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 30, 'num_layers': 4, 'dropout': 0.3, 'aggr': 'max', 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1944,Cora,GNN,0.302,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1945,Cora,GNN,0.296,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1946,Cora,GNN,0.218,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1947,Cora,GNN,0.194,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1948,Cora,GNN,0.26,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1949,Cora,GNN,0.184,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1950,Cora,GNN,0.194,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1951,Cora,GNN,0.168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1952,Cora,GNN,0.196,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1953,Cora,GNN,0.168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1954,Cora,GNN,0.184,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1955,Cora,GNN,0.174,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1956,Cora,GNN,0.578,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1957,Cora,GNN,0.59,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1958,Cora,GNN,0.608,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1959,Cora,GNN,0.546,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1960,Cora,GNN,0.34,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1961,Cora,GNN,0.158,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1962,Cora,GNN,0.178,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1963,Cora,GNN,0.222,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1964,Cora,GNN,0.35,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1965,Cora,GNN,0.224,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1966,Cora,GNN,0.212,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1967,Cora,GNN,0.164,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1968,Cora,GNN,0.658,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1969,Cora,GNN,0.584,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1970,Cora,GNN,0.474,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1971,Cora,GNN,0.686,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1972,Cora,GNN,0.302,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1973,Cora,GNN,0.164,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1974,Cora,GNN,0.2,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1975,Cora,GNN,0.102,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1976,Cora,GNN,0.412,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1977,Cora,GNN,0.234,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1978,Cora,GNN,0.382,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1979,Cora,GNN,0.24,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1980,Cora,GNN,0.718,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1981,Cora,GNN,0.778,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1982,Cora,GNN,0.744,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1983,Cora,GNN,0.594,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'add', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1984,Cora,GNN,0.27,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
1985,Cora,GNN,0.104,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 20}",1,x,edge_index
1986,Cora,GNN,0.21,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 20}",1,x,edge_index
1987,Cora,GNN,0.078,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'mean', 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 20}",1,x,edge_index
1988,Cora,GNN,0.422,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'aggr': 'max', 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 20}",1,x,edge_index
