,dataset_name,model_name,mean_test_accuracy,exp_params,tot_experiment,x_type
666,Cora,GNN,0.3556,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
667,Cora,GNN,0.37879999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
668,Cora,GNN,0.4152,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
669,Cora,GNN,0.5054000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
670,Cora,GNN,0.49280000000000007,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
671,Cora,GNN,0.5090000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
672,Cora,GNN,0.1572,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
673,Cora,GNN,0.17839999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
674,Cora,GNN,0.1452,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
675,Cora,GNN,0.1636,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
676,Cora,GNN,0.16140000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
677,Cora,GNN,0.1928,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
678,Cora,GNN,0.1482,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
679,Cora,GNN,0.15899999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
680,Cora,GNN,0.1808,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
681,Cora,GNN,0.1488,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
682,Cora,GNN,0.2096,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
683,Cora,GNN,0.2246,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
684,Cora,GNN,0.24280000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
685,Cora,GNN,0.30419999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
686,Cora,GNN,0.3198,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
687,Cora,GNN,0.2878,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
688,Cora,GNN,0.3604,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
689,Cora,GNN,0.3674,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
690,Cora,GNN,0.34839999999999993,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
691,Cora,GNN,0.368,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
692,Cora,GNN,0.4042,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
693,Cora,GNN,0.484,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
694,Cora,GNN,0.49899999999999994,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
695,Cora,GNN,0.5168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
696,Cora,GNN,0.14740000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
697,Cora,GNN,0.18240000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
698,Cora,GNN,0.14479999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
699,Cora,GNN,0.172,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
700,Cora,GNN,0.14,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
701,Cora,GNN,0.13000000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
702,Cora,GNN,0.2004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
703,Cora,GNN,0.1896,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
704,Cora,GNN,0.1868,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
705,Cora,GNN,0.23820000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
706,Cora,GNN,0.203,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
707,Cora,GNN,0.16360000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
708,Cora,GNN,0.31660000000000005,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
709,Cora,GNN,0.2998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
710,Cora,GNN,0.3078,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
711,Cora,GNN,0.3084,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
712,Cora,GNN,0.3168,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
713,Cora,GNN,0.385,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
714,Cora,GNN,0.3558,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
715,Cora,GNN,0.36619999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
716,Cora,GNN,0.374,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
717,Cora,GNN,0.47380000000000005,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
718,Cora,GNN,0.4936,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
719,Cora,GNN,0.47840000000000005,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 2, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
720,Cora,GNN,0.1454,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
721,Cora,GNN,0.1346,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
722,Cora,GNN,0.1298,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
723,Cora,GNN,0.16119999999999995,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
724,Cora,GNN,0.14579999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
725,Cora,GNN,0.11540000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
726,Cora,GNN,0.1358,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
727,Cora,GNN,0.17240000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
728,Cora,GNN,0.1696,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
729,Cora,GNN,0.1656,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
730,Cora,GNN,0.1468,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
731,Cora,GNN,0.1724,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
732,Cora,GNN,0.15460000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
733,Cora,GNN,0.1452,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
734,Cora,GNN,0.1644,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
735,Cora,GNN,0.11800000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
736,Cora,GNN,0.20339999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
737,Cora,GNN,0.192,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
738,Cora,GNN,0.21739999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
739,Cora,GNN,0.1476,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
740,Cora,GNN,0.3356,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
741,Cora,GNN,0.33640000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
742,Cora,GNN,0.3274,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
743,Cora,GNN,0.3343999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.1, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
744,Cora,GNN,0.1886,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
745,Cora,GNN,0.11979999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
746,Cora,GNN,0.14679999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
747,Cora,GNN,0.176,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
748,Cora,GNN,0.11580000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
749,Cora,GNN,0.14479999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
750,Cora,GNN,0.10540000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
751,Cora,GNN,0.16699999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
752,Cora,GNN,0.1212,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
753,Cora,GNN,0.1452,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
754,Cora,GNN,0.13920000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
755,Cora,GNN,0.11760000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
756,Cora,GNN,0.1842,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
757,Cora,GNN,0.14220000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
758,Cora,GNN,0.12880000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
759,Cora,GNN,0.1962,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
760,Cora,GNN,0.1892,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
761,Cora,GNN,0.14700000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
762,Cora,GNN,0.15940000000000004,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
763,Cora,GNN,0.1674,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
764,Cora,GNN,0.32439999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
765,Cora,GNN,0.3174,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0005, 'epochs': 25}",10,x
766,Cora,GNN,0.34879999999999994,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.0001, 'epochs': 25}",10,x
767,Cora,GNN,0.3446000000000001,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.2, 'lr': 0.05, 'weight_decay': 0.001, 'epochs': 25}",10,x
768,Cora,GNN,0.1914,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
769,Cora,GNN,0.1418,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
770,Cora,GNN,0.17839999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
771,Cora,GNN,0.1002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0001, 'weight_decay': 0.001, 'epochs': 25}",10,x
772,Cora,GNN,0.1436,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
773,Cora,GNN,0.14579999999999999,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
774,Cora,GNN,0.1256,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
775,Cora,GNN,0.15059999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.0005, 'weight_decay': 0.001, 'epochs': 25}",10,x
776,Cora,GNN,0.157,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 1e-06, 'epochs': 25}",10,x
777,Cora,GNN,0.16840000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0005, 'epochs': 25}",10,x
778,Cora,GNN,0.14140000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.0001, 'epochs': 25}",10,x
779,Cora,GNN,0.17980000000000002,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.001, 'weight_decay': 0.001, 'epochs': 25}",10,x
780,Cora,GNN,0.19679999999999997,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 1e-06, 'epochs': 25}",10,x
781,Cora,GNN,0.16519999999999996,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0005, 'epochs': 25}",10,x
782,Cora,GNN,0.2044,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.0001, 'epochs': 25}",10,x
783,Cora,GNN,0.1284,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.005, 'weight_decay': 0.001, 'epochs': 25}",10,x
784,Cora,GNN,0.119,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 1e-06, 'epochs': 25}",10,x
785,Cora,GNN,0.1352,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0005, 'epochs': 25}",10,x
786,Cora,GNN,0.1622,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.0001, 'epochs': 25}",10,x
787,Cora,GNN,0.15539999999999998,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.01, 'weight_decay': 0.001, 'epochs': 25}",10,x
788,Cora,GNN,0.32080000000000003,"{'in_channels': 1433, 'out_channels': 7, 'hidden_channels': 50, 'num_layers': 3, 'dropout': 0.3, 'lr': 0.05, 'weight_decay': 1e-06, 'epochs': 25}",10,x
